0,0.0,0.0,0.0
1,-0.303684280139322,-0.5748025529198912,0.08907484143705346
2,-0.607368560278644,-1.149605105839786,0.17814968287409982
3,-0.9110528404179661,-1.7244076587596773,0.2672245243111533
4,-1.214737120557288,-2.2992102116795685,0.35629936574819965
5,-1.5184214006966101,-2.8740127645994633,0.4453742071852531
6,-1.8221056808359322,-3.4488153175193546,0.5344490486222995
7,-2.125789960975254,-4.023617870439246,0.6235238900593529
8,-2.429474241114576,-4.598420423359141,0.7125987314964064
9,-2.7331585212538982,-5.173222976279032,0.8016735729334528
10,-3.0368428013932203,-5.748025529198927,0.8907484143705062
11,-3.3405270815325423,-6.322828082118818,0.9798232558075526
12,-3.6442113616718643,-6.897630635038709,1.068898097244606
13,-3.9478956418111864,-7.472433187958604,1.1579729386816595
14,-4.251579921950508,-8.047235740878495,1.2470477801187059
15,-4.555264202089845,-8.622038293798388,1.3361226215557593
16,-4.858948482229167,-9.19684084671828,1.4251974629928057
17,-5.162632762368489,-9.771643399638172,1.5142723044298592
18,-5.466317042507811,-10.346445952558064,1.6033471458669055
19,-5.770001322647133,-10.921248505477957,1.692421987303959
20,-6.073685602786455,-11.49605105839785,1.7814968287410125
21,-6.377369882925777,-12.070853611317743,1.8705716701780588
22,-6.681054163065099,-12.645656164237636,1.9596465116151123
23,-6.984738443204421,-13.220458717157529,2.0487213530521586
24,-7.288422723343743,-13.795261270077418,2.137796194489212
25,-7.592107003483065,-14.370063822997311,2.2268710359262585
26,-7.895791283622387,-14.944866375917206,2.315945877363312
27,-8.199475563761709,-15.519668928837095,2.4050207188003654
28,-8.503159843901031,-16.09447148175699,2.4940955602374117
29,-8.806844124040353,-16.66927403467688,2.583170401674465
30,-9.110528404179675,-17.244076587596776,2.6722452431115116
31,-9.414212684318997,-17.818879140516664,2.761320084548565
32,-9.717896964458319,-18.39368169343656,2.8503949259856185
33,-10.021581244597641,-18.96848424635645,2.939469767422672
34,-10.325265524736963,-19.543286799276345,3.028544608859711
35,-10.628949804876285,-20.118089352196236,3.1176194502967647
36,-10.932634085015607,-20.692891905116127,3.206694291733818
37,-11.236318365154943,-21.267694458036022,3.2957691331708716
38,-11.540002645294251,-21.842497010955913,3.384843974607911
39,-11.843686925433573,-22.417299563875808,3.4739188160449643
40,-12.147371205572902,-22.9921021167957,3.562993657482018
41,-12.451055485712224,-23.56690466971559,3.6520684989190713
42,-12.754739765851546,-24.141707222635485,3.7411433403561247
43,-13.058424045990868,-24.716509775555377,3.830218181793164
44,-13.36210832613019,-25.29131232847527,3.9192930232302174
45,-13.665792606269513,-25.86611488139516,4.008367864667271
46,-13.969476886408842,-26.440917434315057,4.097442706104324
47,-14.273161166548164,-27.01571998723495,4.186517547541378
48,-14.576845446687486,-27.590522540154836,4.275592388978417
49,-14.880529726826808,-28.16532509307473,4.3646672304154706
50,-15.18421400696613,-28.740127645994622,4.453742071852524
51,-15.487898287105452,-29.314930198914517,4.5428169132895775
52,-15.791582567244774,-29.889732751834412,4.631891754726631
53,-16.095266847384096,-30.464535304754303,4.72096659616367
54,-16.398951127523418,-31.03933785767419,4.810041437600724
55,-16.70263540766274,-31.614140410594082,4.899116279037777
56,-17.006319687802062,-32.18894296351398,4.988191120474831
57,-17.310003967941384,-32.76374551643387,5.07726596191187
58,-17.613688248080706,-33.33854806935376,5.166340803348923
59,-17.917372528220028,-33.91335062227366,5.255415644785977
60,-18.22105680835935,-34.48815317519355,5.34449048622303
61,-18.524741088498672,-35.06295572811344,5.433565327660084
62,-18.828425368637994,-35.63775828103333,5.522640169097123
63,-19.132109648777316,-36.212560833953226,5.611715010534176
64,-19.435793928916638,-36.78736338687312,5.70078985197123
65,-19.73947820905596,-37.36216593979301,5.789864693408283
66,-20.04316248919529,-37.9369684927129,5.878939534845337
67,-20.34684676933461,-38.5117710456328,5.968014376282376
68,-20.650531049473933,-39.08657359855269,6.0570892177194295
69,-20.954215329613255,-39.66137615147258,6.146164059156483
70,-21.257899609752577,-40.23617870439247,6.2352389005935365
71,-21.5615838898919,-40.81098125731236,6.324313742030576
72,-21.86526817003122,-41.385783810232255,6.413388583467629
73,-22.168952450170544,-41.96058636315215,6.502463424904683
74,-22.472636730309873,-42.535388916072044,6.591538266341736
75,-22.776321010449195,-43.11019146899193,6.68061310777879
76,-23.080005290588517,-43.68499402191183,6.769687949215829
77,-23.38368957072784,-44.259796574831725,6.858762790652882
78,-23.68737385086716,-44.834599127751616,6.947837632089936
79,-23.991058131006483,-45.40940168067151,7.036912473526989
80,-24.294742411145805,-45.9842042335914,7.125987314964043
81,-24.598426691285127,-46.55900678651129,7.215062156401082
82,-24.856299999999997,-47.0471,7.290699999999994
83,-25.322564292208362,-46.88398673078547,7.7226121617199155
84,-25.788828584416727,-46.720873461570946,8.154524323439851
85,-26.255092876625092,-46.55776019235642,8.586436485159787
86,-26.721357168833457,-46.39464692314189,9.018348646879708
87,-27.18762146104182,-46.231533653927364,9.45026080859963
88,-27.653885753250186,-46.06842038471284,9.882172970319566
89,-28.12015004545855,-45.90530711549831,10.314085132039502
90,-28.586414337666916,-45.74219384628378,10.745997293759423
91,-29.05267862987528,-45.579080577069256,11.177909455479359
92,-29.518942922083646,-45.41596730785473,11.60982161719928
93,-29.98520721429201,-45.2528540386402,12.041733778919216
94,-30.45147150650037,-45.089740769425674,12.473645940639138
95,-30.917735798708733,-44.92662750021114,12.905558102359073
96,-31.384000090917098,-44.76351423099662,13.337470264078995
97,-31.850264383125463,-44.600400961782086,13.76938242579893
98,-32.31652867533383,-44.437287692567566,14.201294587518852
99,-32.78279296754219,-44.27417442335303,14.633206749238774
100,-33.24905725975056,-44.11106115413851,15.06511891095871
101,-33.71532155195892,-43.94794788492398,15.497031072678645
102,-34.18158584416729,-43.78483461570946,15.928943234398567
103,-34.64785013637565,-43.62172134649492,16.360855396118488
104,-35.11411442858402,-43.4586080772804,16.792767557838424
105,-35.58037872079238,-43.29549480806587,17.22467971955836
106,-36.04664301300075,-43.13238153885135,17.65659188127828
107,-36.51290730520911,-42.969268269636814,18.088504042998217
108,-36.979171597417476,-42.806155000422294,18.52041620471814
109,-37.44543588962584,-42.64304173120776,18.952328366438074
110,-37.911700181834206,-42.47992846199323,19.384240528157996
111,-38.37796447404257,-42.316815192778705,19.81615268987793
112,-38.844228766250936,-42.15370192356418,20.248064851597853
113,-39.3104930584593,-41.99058865434965,20.67997701331779
114,-39.776757350667665,-41.82747538513512,21.11188917503771
115,-40.24302164287603,-41.664362115920596,21.543801336757646
116,-40.709285935084395,-41.50124884670607,21.975713498477567
117,-41.17555022729276,-41.33813557749154,22.407625660197503
118,-41.641814519501125,-41.175022308277015,22.839537821917425
119,-42.10807881170949,-41.01190903906249,23.27144998363736
120,-42.574343103917855,-40.84879576984796,23.703362145357282
121,-43.04060739612622,-40.68568250063343,24.135274307077218
122,-43.506871688334584,-40.522569231418906,24.56718646879714
123,-43.97313598054294,-40.35945596220438,24.99909863051706
124,-44.439400272751314,-40.19634269298985,25.431010792236997
125,-44.90566456495967,-40.033229423775325,25.862922953956932
126,-45.371928857168044,-39.8701161545608,26.294835115676854
127,-45.8381931493764,-39.70700288534627,26.726747277396775
128,-46.304457441584766,-39.54388961613174,27.15865943911671
129,-46.77072173379313,-39.380776346917216,27.590571600836647
